"   ";"PAY";"CNT";"PAY_DATE"
"2374";"13692484,49";"17483";"01.07.2018"
"2375";"34819817,03";"45053";"02.07.2018"
"2376";"30645230,68";"40474";"03.07.2018"
"2377";"26355712,04";"32833";"04.07.2018"
"2378";"25593835,94";"31731";"05.07.2018"
"2379";"23691226,56";"28888";"06.07.2018"
"2380";"17200128,56";"21951";"07.07.2018"
"2381";"7977864,62";"10232";"08.07.2018"
"2382";"27483583,84";"34029";"09.07.2018"
"2383";"27692577,93";"33888";"10.07.2018"
"2384";"24103258,87";"28010";"11.07.2018"
"2385";"22320647,56";"28763";"12.07.2018"
"2386";"23590527,22";"34192";"13.07.2018"
"2387";"16911112,26";"26884";"14.07.2018"
"2388";"9720730,6";"14341";"15.07.2018"
"2389";"37220093,97";"65726";"16.07.2018"
"2390";"41577154,46";"78722";"17.07.2018"
"2391";"47207441,54";"92640";"18.07.2018"
"2392";"52451816,73";"105527";"19.07.2018"
"2393";"60751842,1";"121511";"20.07.2018"
"2394";"39541494,06";"79585";"21.07.2018"
"2395";"17152471,77";"30366";"22.07.2018"
"2396";"73003950,97";"151799";"23.07.2018"
"2397";"70294554,78";"142758";"24.07.2018"
"2398";"62920424,69";"122235";"25.07.2018"
"2399";"50731475,92";"94835";"26.07.2018"
"2400";"46540590,74";"84794";"27.07.2018"
"2401";"30829846,69";"58157";"28.07.2018"
"2402";"12778347,21";"21571";"29.07.2018"
"2403";"57931682,9";"104726";"30.07.2018"
"2404";"53697016,28";"91031";"31.07.2018"
"2405";"29489073,99";"41643";"01.08.2018"
"2406";"24095351,78";"32839";"02.08.2018"
"2407";"21813108,53";"29554";"03.08.2018"
"2408";"15001624,84";"21868";"04.08.2018"
"2409";"10134999,43";"14631";"05.08.2018"
"2410";"25613828,44";"34343";"06.08.2018"
"2411";"22090949,23";"28249";"07.08.2018"
"2412";"21203425,14";"25722";"08.08.2018"
"2413";"19735345,58";"25246";"09.08.2018"
"2414";"20145128,12";"27193";"10.08.2018"
"2415";"14054947,95";"18693";"11.08.2018"
"2416";"7875193,62";"10247";"12.08.2018"
"2417";"24153040,14";"31762";"13.08.2018"
"2418";"29573025,6";"39219";"14.08.2018"
"2419";"30996907,46";"44210";"15.08.2018"
"2420";"31462283,55";"49606";"16.08.2018"
"2421";"36219096,85";"61391";"17.08.2018"
"2422";"29085470,05";"56690";"18.08.2018"
"2423";"14685407,27";"24356";"19.08.2018"
"2424";"66713523,08";"135827";"20.08.2018"
"2425";"66777000,16";"138396";"21.08.2018"
"2426";"68706662,87";"144810";"22.08.2018"
"2427";"64755134,93";"133741";"23.08.2018"
"2428";"64740730,28";"132721";"24.08.2018"
"2429";"45260074,74";"91823";"25.08.2018"
"2430";"18176800,2";"30017";"26.08.2018"
"2431";"65481322,79";"122352";"27.08.2018"
"2432";"57179714,24";"101016";"28.08.2018"
"2433";"48839791,14";"83562";"29.08.2018"
"2434";"54750541,18";"91985";"30.08.2018"
"2435";"55672682,69";"87638";"31.08.2018"
"2436";"20945301,91";"30059";"01.09.2018"
"2437";"10696899,52";"14308";"02.09.2018"
"2438";"31897257,44";"44070";"03.09.2018"
"2439";"27419622,59";"36062";"04.09.2018"
"2440";"30051858,26";"39519";"05.09.2018"
"2441";"24975436,28";"31187";"06.09.2018"
"2442";"20949451,86";"26226";"07.09.2018"
"2443";"14288663,71";"18644";"08.09.2018"
"2444";"7571826,91";"10112";"09.09.2018"
"2445";"27650013,33";"34323";"10.09.2018"
"2446";"24839477,92";"28595";"11.09.2018"
"2447";"23707984,1";"27520";"12.09.2018"
"2448";"23391385,24";"31375";"13.09.2018"
"2449";"30946518,94";"44479";"14.09.2018"
"2450";"26938860,26";"45656";"15.09.2018"
"2451";"13734163,06";"20505";"16.09.2018"
"2452";"46598838,94";"85081";"17.09.2018"
"2453";"58140796,41";"110474";"18.09.2018"
"2454";"62398406,73";"122001";"19.09.2018"
"2455";"76759070,77";"148673";"20.09.2018"
"2456";"71424590";"139469";"21.09.2018"
"2457";"48960575,94";"98189";"22.09.2018"
"2458";"23093559,2";"39207";"23.09.2018"
"2459";"85708350,71";"168481";"24.09.2018"
"2460";"75095950,21";"136860";"25.09.2018"
"2461";"51805497,39";"87879";"26.09.2018"
"2462";"53730584,33";"93821";"27.09.2018"
"2463";"59206335,19";"100921";"28.09.2018"
"2464";"47199460,41";"81327";"29.09.2018"
"2465";"27243794,64";"41023";"30.09.2018"
"2466";"41185252,19";"57818";"01.10.2018"
"2467";"29432311,86";"39217";"02.10.2018"
"2468";"28234158,07";"36346";"03.10.2018"
"2469";"24396894,9";"30085";"04.10.2018"
"2470";"23993467,11";"29494";"05.10.2018"
"2471";"17408961,06";"23014";"06.10.2018"
"2472";"8546991,78";"10450";"07.10.2018"
"2473";"25580024,01";"30322";"08.10.2018"
"2474";"26827192,98";"32340";"09.10.2018"
"2475";"27833169,02";"33024";"10.10.2018"
"2476";"23779127,77";"27224";"11.10.2018"
"2477";"24181540,37";"31152";"12.10.2018"
"2478";"21836414,43";"33731";"13.10.2018"
"2479";"13286425,49";"19803";"14.10.2018"
"2480";"50343949,77";"90971";"15.10.2018"
"2481";"58809063,17";"113249";"16.10.2018"
"2482";"65385142,41";"126044";"17.10.2018"
"2483";"64847743,27";"124858";"18.10.2018"
"2484";"65885843,56";"129735";"19.10.2018"
"2485";"56221432,5";"111351";"20.10.2018"
"2486";"22120055,86";"36916";"21.10.2018"
"2487";"71858488,16";"137292";"22.10.2018"
"2488";"70208483,97";"132658";"23.10.2018"
"2489";"69318388";"125899";"24.10.2018"
"2490";"59147443,34";"102388";"25.10.2018"
"2491";"46942727,14";"76120";"26.10.2018"
"2492";"36596665,41";"60636";"27.10.2018"
"2493";"17883834,3";"26683";"28.10.2018"
"2494";"55798789,61";"87809";"29.10.2018"
"2495";"55457517,92";"83876";"30.10.2018"
"2496";"55341110,79";"77127";"31.10.2018"
"2497";"27107994,93";"32892";"01.11.2018"
"2498";"22580564,45";"27178";"02.11.2018"
"2499";"17768920,16";"23265";"03.11.2018"
"2500";"8430130,03";"11428";"04.11.2018"
"2501";"11947598,76";"15776";"05.11.2018"
"2502";"32203158,98";"36994";"06.11.2018"
"2503";"27235104,34";"30558";"07.11.2018"
"2504";"23130029,52";"26171";"08.11.2018"
"2505";"24844543,91";"28639";"09.11.2018"
"2506";"20663101,16";"26252";"10.11.2018"
"2507";"11784011,66";"14433";"11.11.2018"
"2508";"35113671,56";"45594";"12.11.2018"
"2509";"34702415,38";"48197";"13.11.2018"
"2510";"52137240,56";"84005";"14.11.2018"
"2511";"63430888,71";"110805";"15.11.2018"
"2512";"65879815,89";"124636";"16.11.2018"
"2513";"52852020,19";"102672";"17.11.2018"
"2514";"22511951,1";"35068";"18.11.2018"
"2515";"79927535,48";"148478";"19.11.2018"
"2516";"79976173,64";"140460";"20.11.2018"
"2517";"71699796,79";"130013";"21.11.2018"
"2518";"66277810,75";"116103";"22.11.2018"
"2519";"66453712,68";"115469";"23.11.2018"
"2520";"56153200,02";"98409";"24.11.2018"
"2521";"26181393,23";"39615";"25.11.2018"
"2522";"60544758,84";"97359";"26.11.2018"
"2523";"51664883,99";"80160";"27.11.2018"
"2524";"49495373,23";"74097";"28.11.2018"
"2525";"54235625,47";"78065";"29.11.2018"
"2526";"62649493,87";"90436";"30.11.2018"
"2527";"24965320,24";"33141";"01.12.2018"
"2528";"12598088,13";"15213";"02.12.2018"
"2529";"32284906,1";"38587";"03.12.2018"
"2530";"26216651,11";"29552";"04.12.2018"
"2531";"26613508,76";"30746";"05.12.2018"
"2532";"24062916,12";"26799";"06.12.2018"
"2533";"26162907,64";"27610";"07.12.2018"
"2534";"21044733,03";"23632";"08.12.2018"
"2535";"11754022,49";"13408";"09.12.2018"
"2536";"34322690,85";"37789";"10.12.2018"
"2537";"29313380,41";"32526";"11.12.2018"
"2538";"34600880,8";"44204";"12.12.2018"
"2539";"47364250,64";"68699";"13.12.2018"
"2540";"61034947,8";"101063";"14.12.2018"
"2541";"56311091,23";"98222";"15.12.2018"
"2542";"31081509,71";"48760";"16.12.2018"
"2543";"82388647,82";"142092";"17.12.2018"
"2544";"78027680,33";"136298";"18.12.2018"
"2545";"75840275,71";"132756";"19.12.2018"
"2546";"79976464,98";"135326";"20.12.2018"
"2547";"75308667,35";"125842";"21.12.2018"
"2548";"61481283,05";"107110";"22.12.2018"
"2549";"36723223,27";"58159";"23.12.2018"
"2550";"89747220,26";"144637";"24.12.2018"
"2551";"75578326,99";"114161";"25.12.2018"
"2552";"64897256,81";"93881";"26.12.2018"
"2553";"59950525,62";"83803";"27.12.2018"
"2554";"63666508,57";"83612";"28.12.2018"
"2555";"62572649,57";"81002";"29.12.2018"
"2556";"37336692,41";"49393";"30.12.2018"
"2557";"15966595,48";"18613";"31.12.2018"
"2558";"3725947,17";"4475";"01.01.2019"
"2559";"5282829,1";"6509";"02.01.2019"
"2560";"7271119,49";"9591";"03.01.2019"
"2561";"8157553,63";"10455";"04.01.2019"
"2562";"9138342,16";"12373";"05.01.2019"
"2563";"7300783";"9959";"06.01.2019"
"2564";"5460341,83";"6301";"07.01.2019"
"2565";"7953922,46";"9218";"08.01.2019"
"2566";"34448061,23";"40537";"09.01.2019"
"2567";"35651497,77";"41354";"10.01.2019"
"2568";"27429329,15";"32083";"11.01.2019"
"2569";"22172941,6";"28927";"12.01.2019"
"2570";"12037579,07";"14708";"13.01.2019"
"2571";"44631430,72";"64034";"14.01.2019"
"2572";"60167693,33";"92772";"15.01.2019"
"2573";"67744846,56";"114089";"16.01.2019"
"2574";"66034075,23";"113915";"17.01.2019"
"2575";"76906466,65";"132868";"18.01.2019"
"2576";"60468596,28";"108979";"19.01.2019"
"2577";"31441616,22";"48088";"20.01.2019"
"2578";"84888857,33";"147260";"21.01.2019"
"2579";"79419463,7";"135489";"22.01.2019"
"2580";"75581928,03";"126499";"23.01.2019"
"2581";"72697260,89";"118381";"24.01.2019"
"2582";"64764976,5";"103453";"25.01.2019"
"2583";"44506752,8";"73227";"26.01.2019"
"2584";"19721000,18";"27876";"27.01.2019"
"2585";"59492478,45";"86789";"28.01.2019"
"2586";"57259027,69";"81307";"29.01.2019"
"2587";"56497607,96";"80042";"30.01.2019"
"2588";"58145525,97";"76295";"31.01.2019"
"2589";"30287726,46";"32644";"01.02.2019"
"2590";"20219499,88";"23671";"02.02.2019"
"2591";"13704553,66";"15908";"03.02.2019"
"2592";"27419663,53";"30239";"04.02.2019"
"2593";"34943487,28";"37297";"05.02.2019"
"2594";"31355689,17";"33524";"06.02.2019"
"2595";"21241500,54";"21487";"07.02.2019"
"2596";"31617439,17";"36375";"08.02.2019"
"2597";"22770992,25";"29997";"09.02.2019"
"2598";"12861098,44";"16757";"10.02.2019"
"2599";"48498038,69";"59409";"11.02.2019"
"2600";"46618274,37";"63664";"12.02.2019"
"2601";"54021572,82";"81708";"13.02.2019"
"2602";"57548523,03";"93470";"14.02.2019"
"2603";"64519764,37";"108274";"15.02.2019"
"2604";"54364966,9";"93939";"16.02.2019"
"2605";"23148414,92";"33648";"17.02.2019"
"2606";"71618481,63";"122489";"18.02.2019"
"2607";"71839804,07";"121273";"19.02.2019"
"2608";"79863062,49";"129491";"20.02.2019"
"2609";"77520672,44";"124505";"21.02.2019"
"2610";"76652693,81";"129254";"22.02.2019"
"2611";"28426882,19";"40795";"23.02.2019"
"2612";"33677828,01";"47743";"24.02.2019"
"2613";"100376156,69";"156747";"25.02.2019"
"2614";"75102911,28";"110888";"26.02.2019"
"2615";"73631772,54";"105977";"27.02.2019"
"2616";"88123732,9";"118281";"28.02.2019"
"2617";"42704955,4";"48854";"01.03.2019"
"2618";"26759739,81";"33497";"02.03.2019"
"2619";"15789305,95";"18785";"03.03.2019"
"2620";"33416763,42";"39906";"04.03.2019"
"2621";"29217674,87";"33497";"05.03.2019"
"2622";"25440382,98";"27914";"06.03.2019"
"2623";"24620325,99";"26791";"07.03.2019"
"2624";"13191056,07";"14600";"08.03.2019"
"2625";"14170186,14";"16643";"09.03.2019"
"2626";"13873096,38";"16210";"10.03.2019"
"2627";"33662628,7";"36831";"11.03.2019"
"2628";"35269880,35";"42364";"12.03.2019"
"2629";"45115118,22";"66058";"13.03.2019"
"2630";"58075802,12";"95305";"14.03.2019"
"2631";"72472890,19";"124324";"15.03.2019"
"2632";"57680330,25";"105345";"16.03.2019"
"2633";"25820512,44";"39335";"17.03.2019"
"2634";"79612413,47";"142520";"18.03.2019"
"2635";"75811159,14";"136174";"19.03.2019"
"2636";"81148440,59";"140096";"20.03.2019"
"2637";"75570063,01";"128680";"21.03.2019"
"2638";"73003651,34";"125800";"22.03.2019"
"2639";"60680945";"104500";"23.03.2019"
"2640";"30528318,51";"45644";"24.03.2019"
"2641";"82127482,21";"133070";"25.03.2019"
"2642";"52997956,29";"79683";"26.03.2019"
"2643";"51759429,82";"76973";"27.03.2019"
"2644";"52077414,65";"73389";"28.03.2019"
"2645";"52231705,3";"74834";"29.03.2019"
"2646";"41446894,45";"62988";"30.03.2019"
"2647";"25476521,72";"33514";"31.03.2019"
"2648";"35021897,46";"41543";"01.04.2019"
"2649";"26031061,39";"29616";"02.04.2019"
"2650";"24348610,3";"27416";"03.04.2019"
"2651";"22724773,16";"24322";"04.04.2019"
"2652";"25423290,31";"29203";"05.04.2019"
"2653";"17375019,86";"20811";"06.04.2019"
"2654";"9767484,76";"11039";"07.04.2019"
"2655";"23304514,95";"24622";"08.04.2019"
"2656";"26729704,01";"28490";"09.04.2019"
"2657";"34255060,25";"40755";"10.04.2019"
"2658";"39527181,34";"52699";"11.04.2019"
"2659";"49969050,53";"81711";"12.04.2019"
"2660";"43202987,54";"76343";"13.04.2019"
"2661";"21766386,53";"32623";"14.04.2019"
"2662";"71274027,34";"128546";"15.04.2019"
"2663";"67693747,9";"120224";"16.04.2019"
"2664";"65570052,35";"116781";"17.04.2019"
"2665";"59746929,55";"106150";"18.04.2019"
"2666";"64180418,08";"118063";"19.04.2019"
"2667";"53420969,19";"98560";"20.04.2019"
"2668";"23900925,41";"38756";"21.04.2019"
"2669";"77053102,23";"136976";"22.04.2019"
"2670";"71682094,44";"125599";"23.04.2019"
"2671";"66889296,26";"115855";"24.04.2019"
"2672";"62642578,26";"102038";"25.04.2019"
"2673";"50569983,46";"78517";"26.04.2019"
"2674";"34848752,03";"56958";"27.04.2019"
"2675";"17458483";"24907";"28.04.2019"
"2676";"64167650,48";"98564";"29.04.2019"
"2677";"68321265,23";"98874";"30.04.2019"
"2678";"14914697,49";"17279";"01.05.2019"
"2679";"11300104,93";"13471";"02.05.2019"
"2680";"14817351,31";"19732";"03.05.2019"
"2681";"14083413,06";"19045";"04.05.2019"
"2682";"12857282,5";"16938";"05.05.2019"
"2683";"34072748,56";"40870";"06.05.2019"
"2684";"33817801,51";"38477";"07.05.2019"
"2685";"30879007,44";"37726";"08.05.2019"
"2686";"8802415,13";"10696";"09.05.2019"
"2687";"12980738,15";"17214";"10.05.2019"
"2688";"12194150,41";"16925";"11.05.2019"
"2689";"12204579,37";"16363";"12.05.2019"
"2690";"40150868,31";"56501";"13.05.2019"
"2691";"45197839,5";"68106";"14.05.2019"
"2692";"60665621,16";"105070";"15.05.2019"
"2693";"65506831,85";"124605";"16.05.2019"
"2694";"65388933,72";"128172";"17.05.2019"
"2695";"45738366,61";"91900";"18.05.2019"
"2696";"20817489,96";"35235";"19.05.2019"
"2697";"84890864,08";"163374";"20.05.2019"
"2698";"77136962,34";"142486";"21.05.2019"
"2699";"73708359,15";"134391";"22.05.2019"
"2700";"69459892,27";"121837";"23.05.2019"
"2701";"66103852,57";"118796";"24.05.2019"
"2702";"47516429,33";"83336";"25.05.2019"
"2703";"21642359,35";"31958";"26.05.2019"
"2704";"57633498";"92769";"27.05.2019"
"2705";"50680311,11";"81372";"28.05.2019"
"2706";"45344551,29";"68791";"29.05.2019"
"2707";"49466619,7";"74364";"30.05.2019"
"2708";"50426559,8";"70897";"31.05.2019"
"2709";"19201821,81";"24942";"01.06.2019"
"2710";"10335974,88";"12656";"02.06.2019"
"2711";"31465112,49";"38425";"03.06.2019"
"2712";"26090437,03";"30343";"04.06.2019"
"2713";"34655667,37";"42296";"05.06.2019"
"2714";"26967176,65";"32010";"06.06.2019"
"2715";"21665631,64";"25048";"07.06.2019"
"2716";"12604931,76";"16430";"08.06.2019"
"2717";"9951389,43";"12930";"09.06.2019"
"2718";"33822583,68";"45373";"10.06.2019"
"2719";"36233519,28";"51275";"11.06.2019"
"2720";"16798938,64";"23173";"12.06.2019"
"2721";"45387499,33";"74212";"13.06.2019"
"2722";"52240927,95";"91540";"14.06.2019"
"2723";"40073851,23";"75475";"15.06.2019"
"2724";"20098019,37";"31322";"16.06.2019"
"2725";"69735661,93";"135468";"17.06.2019"
"2726";"66286684,84";"128605";"18.06.2019"
"2727";"65520777,51";"125217";"19.06.2019"
"2728";"72913324,47";"134809";"20.06.2019"
"2729";"64636414,05";"123778";"21.06.2019"
"2730";"45444493,7";"89393";"22.06.2019"
"2731";"24114203,6";"39638";"23.06.2019"
"2732";"77940783,42";"150057";"24.06.2019"
"2733";"67970758,58";"121910";"25.06.2019"
"2734";"51924828,3";"87674";"26.06.2019"
"2735";"49816026,01";"82852";"27.06.2019"
"2736";"56574031,43";"91323";"28.06.2019"
"2737";"37889960,43";"65774";"29.06.2019"
"2738";"27358768,23";"39514";"30.06.2019"
"2739";"35419727,97";"48643";"01.07.2019"
"2740";"27498230,37";"35916";"02.07.2019"
"2741";"27522803,92";"35187";"03.07.2019"
"2742";"25344792,59";"32288";"04.07.2019"
"2743";"33691662,26";"41929";"05.07.2019"
"2744";"18214509,81";"23883";"06.07.2019"
"2745";"10228636,17";"12969";"07.07.2019"
"2746";"26553990,49";"32425";"08.07.2019"
"2747";"26306758,81";"34510";"09.07.2019"
"2748";"37925580,52";"56234";"10.07.2019"
"2749";"38144548,6";"59141";"11.07.2019"
"2750";"39383567,04";"66327";"12.07.2019"
"2751";"31543119,47";"61302";"13.07.2019"
"2752";"15817970,08";"25750";"14.07.2019"
"2753";"57931248,26";"116700";"15.07.2019"
"2754";"59694390,05";"119548";"16.07.2019"
"2755";"55766176,05";"112909";"17.07.2019"
"2756";"50071338,31";"103303";"18.07.2019"
"2757";"57220609,78";"117761";"19.07.2019"
"2758";"47820733,53";"101715";"20.07.2019"
"2759";"18365036,76";"33303";"21.07.2019"
"2760";"64435437,16";"136628";"22.07.2019"
"2761";"58596289,55";"119661";"23.07.2019"
"2762";"54542398,97";"110244";"24.07.2019"
"2763";"52973477,84";"98794";"25.07.2019"
"2764";"38765327,8";"67513";"26.07.2019"
"2765";"23329330,03";"42517";"27.07.2019"
"2766";"14680711,96";"22831";"28.07.2019"
"2767";"49366617,58";"86111";"29.07.2019"
"2768";"47269460,82";"81176";"30.07.2019"
"2769";"48518731,14";"76706";"31.07.2019"
"2770";"25340063,56";"33475";"01.08.2019"
"2771";"20367336,99";"26410";"02.08.2019"
"2772";"16526985,03";"24073";"03.08.2019"
"2773";"11431926,3";"16528";"04.08.2019"
"2774";"28328453,39";"38688";"05.08.2019"
"2775";"23062013,43";"30489";"06.08.2019"
"2776";"19064709,83";"24404";"07.08.2019"
"2777";"21094027,91";"23925";"08.08.2019"
"2778";"27999666,51";"35536";"09.08.2019"
"2779";"17531745,21";"24220";"10.08.2019"
"2780";"9285027,55";"12642";"11.08.2019"
"2781";"25843292,18";"34751";"12.08.2019"
"2782";"31460449,54";"48178";"13.08.2019"
"2783";"42218049,76";"74065";"14.08.2019"
"2784";"56310184,74";"107516";"15.08.2019"
"2785";"59512039,99";"119672";"16.08.2019"
"2786";"41359042,4";"86950";"17.08.2019"
"2787";"19344074,27";"33448";"18.08.2019"
"2788";"71815609,48";"147808";"19.08.2019"
"2789";"76667059,66";"153994";"20.08.2019"
"2790";"68599580,71";"136547";"21.08.2019"
"2791";"63857621,79";"126645";"22.08.2019"
"2792";"61626216,33";"120625";"23.08.2019"
"2793";"45301444,95";"88497";"24.08.2019"
"2794";"21862139,53";"37103";"25.08.2019"
"2795";"57445811,78";"103994";"26.08.2019"
"2796";"47776233,67";"82571";"27.08.2019"
"2797";"43492136,65";"72080";"28.08.2019"
"2798";"40796437,72";"66670";"29.08.2019"
"2799";"42707714,39";"71371";"30.08.2019"
"2800";"33801029,48";"54848";"31.08.2019"
"2801";"11909227,44";"14935";"01.09.2019"
"2802";"26335216,19";"34348";"02.09.2019"
"2803";"28094800,4";"35765";"03.09.2019"
"2804";"25379462,82";"32118";"04.09.2019"
"2805";"26882311,84";"34001";"05.09.2019"
"2806";"22774387,68";"28635";"06.09.2019"
"2807";"17181157";"21674";"07.09.2019"
"2808";"12206618,81";"15491";"08.09.2019"
"2809";"29875836,9";"36616";"09.09.2019"
"2810";"29808705,58";"38592";"10.09.2019"
"2811";"32967497,37";"44901";"11.09.2019"
"2812";"37163767,45";"56353";"12.09.2019"
"2813";"40342467,38";"68652";"13.09.2019"
"2814";"35084938,53";"66832";"14.09.2019"
"2815";"20162780,22";"31405";"15.09.2019"
"2816";"60886236,41";"116686";"16.09.2019"
"2817";"61255445,23";"119173";"17.09.2019"
"2818";"60687778,93";"125211";"18.09.2019"
"2819";"62157767,85";"126148";"19.09.2019"
"2820";"67409365,03";"133000";"20.09.2019"
"2821";"45125813,88";"90736";"21.09.2019"
"2822";"24508322,38";"41471";"22.09.2019"
"2823";"72513124,11";"146355";"23.09.2019"
"2824";"64033857,15";"124785";"24.09.2019"
"2825";"60156592,29";"108354";"25.09.2019"
"2826";"46221133,05";"78773";"26.09.2019"
"2827";"44439928,6";"75481";"27.09.2019"
"2828";"35637036,18";"61856";"28.09.2019"
"2829";"23666436,04";"34798";"29.09.2019"
"2830";"71026723,57";"110815";"30.09.2019"
"2831";"30874567,06";"37313";"01.10.2019"
"2832";"24411819,44";"29333";"02.10.2019"
"2833";"27546689,87";"33698";"03.10.2019"
"2834";"24146387,56";"29360";"04.10.2019"
"2835";"19663430,5";"24924";"05.10.2019"
"2836";"17289227,22";"21486";"06.10.2019"
"2837";"29659456,85";"33379";"07.10.2019"
"2838";"25817747,73";"27805";"08.10.2019"
"2839";"26437933,25";"31352";"09.10.2019"
"2840";"37755661,64";"48305";"10.10.2019"
"2841";"39681103,58";"58134";"11.10.2019"
"2842";"31810363,7";"49817";"12.10.2019"
"2843";"18801849,78";"26322";"13.10.2019"
"2844";"50485096,37";"85956";"14.10.2019"
"2845";"65022528,52";"117826";"15.10.2019"
"2846";"62695972,43";"119369";"16.10.2019"
"2847";"58417666,99";"109389";"17.10.2019"
"2848";"62717455,58";"123299";"18.10.2019"
"2849";"49396058,3";"96598";"19.10.2019"
"2850";"30717183,44";"50205";"20.10.2019"
"2851";"74463255,48";"141269";"21.10.2019"
"2852";"66472363,16";"123396";"22.10.2019"
"2853";"62292824,95";"113726";"23.10.2019"
"2854";"56180615,7";"99499";"24.10.2019"
"2855";"57815252,28";"97343";"25.10.2019"
"2856";"35353769,5";"57707";"26.10.2019"
"2857";"18981080,81";"28436";"27.10.2019"
"2858";"53909464,62";"82969";"28.10.2019"
"2859";"46022675,93";"67916";"29.10.2019"
"2860";"47829061,68";"72440";"30.10.2019"
"2861";"48399331,92";"68283";"31.10.2019"
"2862";"24528014,76";"27761";"01.11.2019"
"2863";"16466090,35";"19986";"02.11.2019"
"2864";"11458840,92";"14598";"03.11.2019"
"2865";"12468634,95";"15548";"04.11.2019"
"2866";"33893924,12";"39529";"05.11.2019"
"2867";"36063044,62";"40625";"06.11.2019"
"2868";"27382781,83";"28650";"07.11.2019"
"2869";"25398784,34";"28754";"08.11.2019"
"2870";"20593461,54";"24362";"09.11.2019"
"2871";"15934158,08";"19839";"10.11.2019"
"2872";"32615068,17";"37932";"11.11.2019"
"2873";"37500440,4";"48418";"12.11.2019"
"2874";"40459749,26";"57400";"13.11.2019"
"2875";"48220326,04";"70252";"14.11.2019"
"2876";"54366347,82";"89258";"15.11.2019"
"2877";"47074479,85";"85763";"16.11.2019"
"2878";"26095364,32";"41336";"17.11.2019"
"2879";"71894900,27";"137007";"18.11.2019"
"2880";"74596268,45";"145443";"19.11.2019"
"2881";"86706826,1";"157631";"20.11.2019"
"2882";"80424337,82";"143194";"21.11.2019"
"2883";"74333758,81";"136207";"22.11.2019"
"2884";"58566251,68";"108577";"23.11.2019"
"2885";"32141290,77";"49733";"24.11.2019"
"2886";"76865404,6";"129804";"25.11.2019"
"2887";"58112639,56";"90231";"26.11.2019"
"2888";"50344656,14";"77388";"27.11.2019"
"2889";"51843027,31";"76680";"28.11.2019"
"2890";"54525356,34";"78955";"29.11.2019"
"2891";"51220392,35";"75001";"30.11.2019"
"2892";"18841027,85";"21283";"01.12.2019"
"2893";"36060097,11";"40215";"02.12.2019"
"2894";"30785972,28";"32868";"03.12.2019"
"2895";"26251776,31";"28000";"04.12.2019"
"2896";"35731797,74";"39185";"05.12.2019"
"2897";"27955688,33";"29082";"06.12.2019"
"2898";"17619408,03";"20001";"07.12.2019"
"2899";"12558974,95";"13932";"08.12.2019"
"2900";"30245632,17";"33425";"09.12.2019"
"2901";"40898467,21";"49463";"10.12.2019"
"2902";"46592882,45";"60506";"11.12.2019"
"2903";"55034074,68";"84252";"12.12.2019"
"2904";"67112413,8";"107375";"13.12.2019"
"2905";"52266705,52";"88272";"14.12.2019"
"2906";"31958997,1";"47082";"15.12.2019"
"2907";"78842835,45";"131185";"16.12.2019"
"2908";"72589289,73";"120996";"17.12.2019"
"2909";"68271842,43";"108665";"18.12.2019"
"2910";"75444729,88";"119136";"19.12.2019"
"2911";"85922216,9";"139731";"20.12.2019"
"2912";"62269844,13";"105647";"21.12.2019"
"2913";"35284474,22";"52947";"22.12.2019"
"2914";"86953041,98";"138424";"23.12.2019"
"2915";"80964368,05";"125466";"24.12.2019"
"2916";"82163929,67";"117989";"25.12.2019"
"2917";"62481431,75";"84913";"26.12.2019"
"2918";"57978606,28";"75284";"27.12.2019"
"2919";"47895624,35";"65237";"28.12.2019"
"2920";"27974119,09";"35716";"29.12.2019"
"2921";"59471255,74";"74229";"30.12.2019"
"2922";"32437043,39";"32724";"31.12.2019"
"2923";"5950103,77";"6496";"01.01.2020"
"2924";"7354485,85";"8621";"02.01.2020"
"2925";"9745614,07";"12218";"03.01.2020"
"2926";"8933616,77";"11376";"04.01.2020"
"2927";"11325573,81";"14878";"05.01.2020"
"2928";"11882651,67";"14640";"06.01.2020"
"2929";"10231746,07";"12067";"07.01.2020"
"2930";"12202565,13";"13591";"08.01.2020"
"2931";"36563612,75";"41931";"09.01.2020"
"2932";"40165523,07";"47758";"10.01.2020"
"2933";"29395843,81";"39554";"11.01.2020"
"2934";"17812128,11";"22753";"12.01.2020"
"2935";"44216516,98";"63005";"13.01.2020"
"2936";"53002495,38";"84774";"14.01.2020"
"2937";"65445860,17";"109372";"15.01.2020"
"2938";"68002895,77";"116824";"16.01.2020"
"2939";"74154594,15";"132876";"17.01.2020"
"2940";"59049268,81";"108581";"18.01.2020"
"2941";"30345206,78";"45038";"19.01.2020"
"2942";"93959388,38";"159949";"20.01.2020"
"2943";"83219806,95";"139516";"21.01.2020"
"2944";"74194746,24";"124058";"22.01.2020"
"2945";"69355728,75";"113014";"23.01.2020"
"2946";"77474771,18";"122465";"24.01.2020"
"2947";"58950560,02";"92097";"25.01.2020"
"2948";"27685114,6";"36814";"26.01.2020"
"2949";"54821805,51";"81338";"27.01.2020"
"2950";"51137117,9";"71506";"28.01.2020"
"2951";"45517130,14";"63550";"29.01.2020"
"2952";"46130932,46";"62957";"30.01.2020"
"2953";"52149256,35";"65792";"31.01.2020"
"2954";"15688444,23";"18858";"01.02.2020"
"2955";"23362335,81";"24918";"02.02.2020"
